คนบางคน เมื่อก่อนคุยกับกูเก่งมาก เดี๋ยวนี้เป็นคนแปลกหน้า,แง่ลบ,1
คนบางคนเลือกที่จะเงียบเพราะมันอาจดีกว่าเวลาที่ได้พูดออกไป,แง่ลบ,1
คนแบบเราหาที่ไหนไม่ได้หรอก เพราะเราอยู่แต่บ้าน,แง่บวก,0
คนไม่ใช่ทำไรก็ผิด ขนาดแค่คิดยังผิดเลย,แง่ลบ,1
คนไม่ใช่ ทำอะไรก็ผิด เเม้เเต่ความคิด ยังไม่เคยถูก,แง่ลบ,1
คนรวยจะลงมือทำในทันทีไม่รีรอโอกาส แต่คนไม่รวยมักจะรอพร้อม รอนั่นรอนี่เสมอ จนไม่ได้ทำ,ข้อคิด,2
คนรวยพูดเกี่ยวกับเรื่องไอเดีย คนชั้นกลางพูดเกี่ยวกับสิ่งของ และคนจนพูดถึงเรื่องของคนอื่น,ข้อคิด,2
คนรวยไม่รอ คนรอไม่ค่อยจะรวย,ข้อคิด,2
คนรวยยอมรับการเปลี่ยนแปลง คนชั้นกลางต่อต้านการเปลี่ยนแปลง,ข้อคิด,2
คนรวยเรียนรู้และเติบโตตลอดชีวิต คนชั้นกลางคิดว่าการเรียนรู้จบที่โรงเรียน,ข้อคิด,2
คนเราก็เหมือนกาแฟ ต้องลองดื่มหลายหลายแก็ว ถึงจะเจอแก็วที่ใช่,ข้อคิด,2
คนเราผิดพลาดกันได้ แต่อยู่ที่ว่าอยากทำมันให้ดีขึ้นบ้างไหม,ข้อคิด,2
คนเรามักจะมองข้ามคนที่สำคัญในชีวิตไป,ข้อคิด,2
คนเรามักชอบ ในสิ่งที่ครอบครองไม่ได้,แง่ลบ,1
คนเรามักบอกว่าแรงบันดาลใจนั้นได้รับมาไม่นานก็จางหายไป ซึ่งมันก็ไม่ต่างจากการอาบน้ำนั่นแหละ นี่จึงเป็นเหตุผลว่า ทำไมผมถึงมักจะให้คำแนะนำเป็นประจำทุกวัน,ข้อคิด,2
คนเรามีสองเหตุผลในการทำอะไรสักอย่าง แรกคือเหตุผลที่ดี และสองคือเหตุผลแท้จริง,ข้อคิด,2
คนเรามีอดีตอยู่ข้างหลังและมีความหวังอยู่วันข้างหน้าสู้ต่อไปอย่าพ่ายแพ้ต่อโชคชะตามีแต่วันข้างหน้าและวันต่อไป,ข้อคิด,2
